_time,occupancy,temperature
2025-04-16 05:05:00+00:00,0,23.429999999999996
2025-04-16 05:40:00+00:00,0,21.14
2025-04-16 06:05:00+00:00,0,23.39
2025-04-16 06:40:00+00:00,0,21.16
2025-04-16 07:40:00+00:00,0,20.435
2025-04-16 07:40:00+00:00,0,21.30666666666667
2025-04-16 08:40:00+00:00,0,20.744999999999997
2025-04-16 08:40:00+00:00,0,21.576666666666664
2025-04-16 09:05:00+00:00,0,23.47666666666667
2025-04-16 09:40:00+00:00,0,21.973333333333333
2025-04-16 10:05:00+00:00,0,23.540000000000003
2025-04-16 10:40:00+00:00,0,21.775
2025-04-16 10:40:00+00:00,0,22.453333333333333
2025-04-16 10:45:00+00:00,0,22.62
2025-04-16 11:05:00+00:00,0,23.639999999999997
2025-04-16 11:30:00+00:00,0,23.679999999999996
2025-04-16 11:40:00+00:00,0,22.373333333333335
2025-04-16 11:40:00+00:00,0,22.91333333333333
2025-04-16 11:45:00+00:00,0,22.5
2025-04-16 12:05:00+00:00,0,23.805
2025-04-16 12:10:00+00:00,0,23.93
2025-04-16 12:40:00+00:00,0,22.59
2025-04-16 12:40:00+00:00,0,23.30666666666666
2025-04-16 13:05:00+00:00,0,24.096666666666664
2025-04-16 13:10:00+00:00,0,24.18
2025-04-16 13:40:00+00:00,0,22.775
2025-04-16 13:40:00+00:00,0,23.596666666666664
2025-04-16 13:45:00+00:00,0,22.87
2025-04-16 14:05:00+00:00,0,24.244999999999997
2025-04-16 14:10:00+00:00,0,24.31
2025-04-16 14:40:00+00:00,0,22.995
2025-04-16 14:40:00+00:00,0,23.775
2025-04-16 14:45:00+00:00,0,23.87
2025-04-16 15:40:00+00:00,0,23.909999999999997
2025-04-16 16:05:00+00:00,0,24.349999999999998
2025-04-16 16:10:00+00:00,0,24.37
2025-04-16 16:40:00+00:00,0,24.016666666666666
2025-04-16 16:45:00+00:00,0,24.06
2025-04-16 17:40:00+00:00,0,24.03
2025-04-16 17:45:00+00:00,0,24.0
2025-04-16 18:05:00+00:00,0,24.34
2025-04-16 18:40:00+00:00,0,22.805
2025-04-16 18:40:00+00:00,0,23.873333333333335
2025-04-16 19:05:00+00:00,0,24.28
2025-04-16 19:10:00+00:00,0,24.25
2025-04-16 19:40:00+00:00,0,22.4
2025-04-16 19:40:00+00:00,0,23.685
2025-04-16 20:05:00+00:00,0,24.215
2025-04-16 20:40:00+00:00,0,21.965
2025-04-16 21:40:00+00:00,0,21.655
2025-04-16 21:40:00+00:00,0,23.013333333333332
2025-04-16 22:05:00+00:00,0,24.14
2025-04-16 22:10:00+00:00,0,24.12
2025-04-16 22:40:00+00:00,0,21.375
2025-04-16 23:40:00+00:00,0,21.123333333333335
2025-04-16 23:40:00+00:00,0,22.715
2025-04-16 23:45:00+00:00,0,22.81
2025-04-17 00:40:00+00:00,0,20.935
2025-04-17 00:40:00+00:00,0,22.436666666666667
2025-04-17 01:40:00+00:00,0,20.78
2025-04-17 03:10:00+00:00,0,23.929999999999996
2025-04-17 04:40:00+00:00,0,20.405
2025-04-17 04:40:00+00:00,0,21.465
2025-04-17 05:40:00+00:00,0,20.155
2025-04-17 05:40:00+00:00,0,21.185000000000002
2025-04-17 06:10:00+00:00,0,23.810000000000002
2025-04-17 07:40:00+00:00,0,20.055
2025-04-17 08:40:00+00:00,0,20.4
2025-04-17 09:40:00+00:00,0,21.286666666666665
2025-04-17 11:10:00+00:00,0,23.790000000000003
2025-04-17 11:40:00+00:00,0,21.39
2025-04-17 12:10:00+00:00,0,23.905
2025-04-17 12:40:00+00:00,0,22.055
