,_time,occupancy,temperature,precip_rate,humidity,co2
10270,2025-03-04 09:45:00+00:00,1.0,22.87,0.0,37.26666666666667,462.0
10271,2025-03-04 09:45:00+00:00,1.0,22.87,0.0,33.475,462.0
10272,2025-03-04 09:45:00+00:00,1.0,17.43,0.0,37.26666666666667,462.0
10273,2025-03-04 09:45:00+00:00,1.0,17.43,0.0,33.475,462.0
10274,2025-03-04 09:45:00+00:00,1.0,22.5,0.0,37.26666666666667,462.0
10275,2025-03-04 09:45:00+00:00,1.0,22.5,0.0,33.475,462.0
10276,2025-03-04 09:45:00+00:00,1.0,22.8,0.0,37.26666666666667,462.0
10277,2025-03-04 09:45:00+00:00,1.0,22.8,0.0,33.475,462.0
10278,2025-03-04 09:45:00+00:00,1.0,22.62,0.0,37.26666666666667,462.0
10279,2025-03-04 09:45:00+00:00,1.0,22.62,0.0,33.475,462.0
10280,2025-03-04 09:45:00+00:00,1.0,19.68,0.0,37.26666666666667,462.0
10281,2025-03-04 09:45:00+00:00,1.0,19.68,0.0,33.475,462.0
10282,2025-03-04 09:50:00+00:00,1.0,22.87,0.0,35.4,462.0
10283,2025-03-04 09:50:00+00:00,1.0,22.87,0.0,34.0,462.0
10284,2025-03-04 09:50:00+00:00,1.0,17.93,0.0,35.4,462.0
10285,2025-03-04 09:50:00+00:00,1.0,17.93,0.0,34.0,462.0
10286,2025-03-04 09:50:00+00:00,1.0,22.7,0.0,35.4,462.0
10287,2025-03-04 09:50:00+00:00,1.0,22.7,0.0,34.0,462.0
10288,2025-03-04 09:50:00+00:00,1.0,22.8,0.0,35.4,462.0
10289,2025-03-04 09:50:00+00:00,1.0,22.8,0.0,34.0,462.0
10290,2025-03-04 09:50:00+00:00,1.0,22.62,0.0,35.4,462.0
10291,2025-03-04 09:50:00+00:00,1.0,22.62,0.0,34.0,462.0
10292,2025-03-04 09:50:00+00:00,1.0,19.68,0.0,35.4,462.0
10293,2025-03-04 09:50:00+00:00,1.0,19.68,0.0,34.0,462.0
10344,2025-03-04 10:45:00+00:00,1.0,22.42999999999999,0.0,35.349999999999994,454.0
10345,2025-03-04 10:45:00+00:00,1.0,22.42999999999999,0.0,33.4,454.0
10346,2025-03-04 10:45:00+00:00,1.0,17.93,0.0,35.349999999999994,454.0
10347,2025-03-04 10:45:00+00:00,1.0,17.93,0.0,33.4,454.0
10348,2025-03-04 10:45:00+00:00,1.0,22.7,0.0,35.349999999999994,454.0
10349,2025-03-04 10:45:00+00:00,1.0,22.7,0.0,33.4,454.0
10350,2025-03-04 10:45:00+00:00,1.0,22.9,0.0,35.349999999999994,454.0
10351,2025-03-04 10:45:00+00:00,1.0,22.9,0.0,33.4,454.0
10352,2025-03-04 10:45:00+00:00,1.0,22.75,0.0,35.349999999999994,454.0
10353,2025-03-04 10:45:00+00:00,1.0,22.75,0.0,33.4,454.0
10354,2025-03-04 10:45:00+00:00,1.0,20.37,0.0,35.349999999999994,454.0
10355,2025-03-04 10:45:00+00:00,1.0,20.37,0.0,33.4,454.0
10356,2025-03-04 10:50:00+00:00,1.0,22.43,0.0,35.3,446.0
10357,2025-03-04 10:50:00+00:00,1.0,22.43,0.0,33.8,446.0
10358,2025-03-04 10:50:00+00:00,1.0,17.93,0.0,35.3,446.0
10359,2025-03-04 10:50:00+00:00,1.0,17.93,0.0,33.8,446.0
10360,2025-03-04 10:50:00+00:00,1.0,22.7,0.0,35.3,446.0
10361,2025-03-04 10:50:00+00:00,1.0,22.7,0.0,33.8,446.0
10362,2025-03-04 10:50:00+00:00,1.0,22.9,0.0,35.3,446.0
10363,2025-03-04 10:50:00+00:00,1.0,22.9,0.0,33.8,446.0
10364,2025-03-04 10:50:00+00:00,1.0,22.75,0.0,35.3,446.0
10365,2025-03-04 10:50:00+00:00,1.0,22.75,0.0,33.8,446.0
10366,2025-03-04 10:50:00+00:00,1.0,20.37,0.0,35.3,446.0
10367,2025-03-04 10:50:00+00:00,1.0,20.37,0.0,33.8,446.0
10418,2025-03-04 11:45:00+00:00,0.0,22.559999999999995,0.0,35.1,456.0
10419,2025-03-04 11:45:00+00:00,0.0,22.559999999999995,0.0,33.8,456.0
10420,2025-03-04 11:45:00+00:00,0.0,17.93,0.0,35.1,456.0
10421,2025-03-04 11:45:00+00:00,0.0,17.93,0.0,33.8,456.0
10422,2025-03-04 11:45:00+00:00,0.0,22.9,0.0,35.1,456.0
10423,2025-03-04 11:45:00+00:00,0.0,22.9,0.0,33.8,456.0
10424,2025-03-04 11:45:00+00:00,0.0,23.1,0.0,35.1,456.0
10425,2025-03-04 11:45:00+00:00,0.0,23.1,0.0,33.8,456.0
10426,2025-03-04 11:45:00+00:00,0.0,22.93,0.0,35.1,456.0
10427,2025-03-04 11:45:00+00:00,0.0,22.93,0.0,33.8,456.0
10428,2025-03-04 11:45:00+00:00,0.0,20.56,0.0,35.1,456.0
10429,2025-03-04 11:45:00+00:00,0.0,20.56,0.0,33.8,456.0
10430,2025-03-04 11:50:00+00:00,1.0,22.55999999999999,0.0,35.1,466.0
10431,2025-03-04 11:50:00+00:00,1.0,22.55999999999999,0.0,33.5,466.0
10432,2025-03-04 11:50:00+00:00,1.0,17.93,0.0,35.1,466.0
10433,2025-03-04 11:50:00+00:00,1.0,17.93,0.0,33.5,466.0
10434,2025-03-04 11:50:00+00:00,1.0,22.9,0.0,35.1,466.0
10435,2025-03-04 11:50:00+00:00,1.0,22.9,0.0,33.5,466.0
10436,2025-03-04 11:50:00+00:00,1.0,23.1,0.0,35.1,466.0
10437,2025-03-04 11:50:00+00:00,1.0,23.1,0.0,33.5,466.0
10438,2025-03-04 11:50:00+00:00,1.0,22.93,0.0,35.1,466.0
10439,2025-03-04 11:50:00+00:00,1.0,22.93,0.0,33.5,466.0
10440,2025-03-04 11:50:00+00:00,1.0,20.56,0.0,35.1,466.0
10441,2025-03-04 11:50:00+00:00,1.0,20.56,0.0,33.5,466.0
10492,2025-03-04 12:45:00+00:00,1.0,22.62,0.0,34.8,474.0
10493,2025-03-04 12:45:00+00:00,1.0,22.62,0.0,33.5,474.0
10494,2025-03-04 12:45:00+00:00,1.0,18.93,0.0,34.8,474.0
10495,2025-03-04 12:45:00+00:00,1.0,18.93,0.0,33.5,474.0
10496,2025-03-04 12:45:00+00:00,1.0,22.9,0.0,34.8,474.0
10497,2025-03-04 12:45:00+00:00,1.0,22.9,0.0,33.5,474.0
10498,2025-03-04 12:45:00+00:00,1.0,23.2,0.0,34.8,474.0
10499,2025-03-04 12:45:00+00:00,1.0,23.2,0.0,33.5,474.0
10500,2025-03-04 12:45:00+00:00,1.0,23.25,0.0,34.8,474.0
10501,2025-03-04 12:45:00+00:00,1.0,23.25,0.0,33.5,474.0
10502,2025-03-04 12:45:00+00:00,1.0,21.06,0.0,34.8,474.0
10503,2025-03-04 12:45:00+00:00,1.0,21.06,0.0,33.5,474.0
10504,2025-03-04 12:50:00+00:00,0.0,22.62,0.0,34.8,482.0
10505,2025-03-04 12:50:00+00:00,0.0,22.62,0.0,33.4,482.0
10506,2025-03-04 12:50:00+00:00,0.0,18.93,0.0,34.8,482.0
10507,2025-03-04 12:50:00+00:00,0.0,18.93,0.0,33.4,482.0
10508,2025-03-04 12:50:00+00:00,0.0,23.0,0.0,34.8,482.0
10509,2025-03-04 12:50:00+00:00,0.0,23.0,0.0,33.4,482.0
10510,2025-03-04 12:50:00+00:00,0.0,23.2,0.0,34.8,482.0
10511,2025-03-04 12:50:00+00:00,0.0,23.2,0.0,33.4,482.0
10512,2025-03-04 12:50:00+00:00,0.0,23.25,0.0,34.8,482.0
10513,2025-03-04 12:50:00+00:00,0.0,23.25,0.0,33.4,482.0
10514,2025-03-04 12:50:00+00:00,0.0,21.06,0.0,34.8,482.0
10515,2025-03-04 12:50:00+00:00,0.0,21.06,0.0,33.4,482.0
10566,2025-03-04 13:45:00+00:00,1.0,22.809999999999988,0.0,34.75,461.0
10567,2025-03-04 13:45:00+00:00,1.0,22.809999999999988,0.0,33.4,461.0
10568,2025-03-04 13:45:00+00:00,1.0,19.25,0.0,34.75,461.0
10569,2025-03-04 13:45:00+00:00,1.0,19.25,0.0,33.4,461.0
10570,2025-03-04 13:45:00+00:00,1.0,23.1,0.0,34.75,461.0
10571,2025-03-04 13:45:00+00:00,1.0,23.1,0.0,33.4,461.0
10572,2025-03-04 13:45:00+00:00,1.0,23.3,0.0,34.75,461.0
10573,2025-03-04 13:45:00+00:00,1.0,23.3,0.0,33.4,461.0
10574,2025-03-04 13:45:00+00:00,1.0,23.5,0.0,34.75,461.0
10575,2025-03-04 13:45:00+00:00,1.0,23.5,0.0,33.4,461.0
10576,2025-03-04 13:45:00+00:00,1.0,21.56,0.0,34.75,461.0
10577,2025-03-04 13:45:00+00:00,1.0,21.56,0.0,33.4,461.0
10578,2025-03-04 13:50:00+00:00,1.0,22.809999999999988,0.0,34.8,440.0
10579,2025-03-04 13:50:00+00:00,1.0,22.809999999999988,0.0,33.4,440.0
10580,2025-03-04 13:50:00+00:00,1.0,19.75,0.0,34.8,440.0
10581,2025-03-04 13:50:00+00:00,1.0,19.75,0.0,33.4,440.0
10582,2025-03-04 13:50:00+00:00,1.0,23.1,0.0,34.8,440.0
10583,2025-03-04 13:50:00+00:00,1.0,23.1,0.0,33.4,440.0
10584,2025-03-04 13:50:00+00:00,1.0,23.3,0.0,34.8,440.0
10585,2025-03-04 13:50:00+00:00,1.0,23.3,0.0,33.4,440.0
10586,2025-03-04 13:50:00+00:00,1.0,23.5,0.0,34.8,440.0
10587,2025-03-04 13:50:00+00:00,1.0,23.5,0.0,33.4,440.0
10588,2025-03-04 13:50:00+00:00,1.0,21.56,0.0,34.8,440.0
10589,2025-03-04 13:50:00+00:00,1.0,21.56,0.0,33.4,440.0
10640,2025-03-04 14:45:00+00:00,0.0,22.93,0.0,34.55,448.5
10641,2025-03-04 14:45:00+00:00,0.0,22.93,0.0,33.4,448.5
10642,2025-03-04 14:45:00+00:00,0.0,20.25,0.0,34.55,448.5
10643,2025-03-04 14:45:00+00:00,0.0,20.25,0.0,33.4,448.5
10644,2025-03-04 14:45:00+00:00,0.0,23.2,0.0,34.55,448.5
10645,2025-03-04 14:45:00+00:00,0.0,23.2,0.0,33.4,448.5
10646,2025-03-04 14:45:00+00:00,0.0,23.5,0.0,34.55,448.5
10647,2025-03-04 14:45:00+00:00,0.0,23.5,0.0,33.4,448.5
10648,2025-03-04 14:45:00+00:00,0.0,23.62,0.0,34.55,448.5
10649,2025-03-04 14:45:00+00:00,0.0,23.62,0.0,33.4,448.5
10650,2025-03-04 14:45:00+00:00,0.0,22.0,0.0,34.55,448.5
10651,2025-03-04 14:45:00+00:00,0.0,22.0,0.0,33.4,448.5
10652,2025-03-04 14:50:00+00:00,0.0,22.93,0.0,34.5,457.0
10653,2025-03-04 14:50:00+00:00,0.0,22.93,0.0,33.2,457.0
10654,2025-03-04 14:50:00+00:00,0.0,20.5,0.0,34.5,457.0
10655,2025-03-04 14:50:00+00:00,0.0,20.5,0.0,33.2,457.0
10656,2025-03-04 14:50:00+00:00,0.0,23.2,0.0,34.5,457.0
10657,2025-03-04 14:50:00+00:00,0.0,23.2,0.0,33.2,457.0
10658,2025-03-04 14:50:00+00:00,0.0,23.5,0.0,34.5,457.0
10659,2025-03-04 14:50:00+00:00,0.0,23.5,0.0,33.2,457.0
10660,2025-03-04 14:50:00+00:00,0.0,23.62,0.0,34.5,457.0
10661,2025-03-04 14:50:00+00:00,0.0,23.62,0.0,33.2,457.0
10662,2025-03-04 14:50:00+00:00,0.0,22.0,0.0,34.5,457.0
10663,2025-03-04 14:50:00+00:00,0.0,22.0,0.0,33.2,457.0
10714,2025-03-04 15:45:00+00:00,0.0,22.81,0.0,34.0,424.5
10715,2025-03-04 15:45:00+00:00,0.0,22.81,0.0,33.2,424.5
10716,2025-03-04 15:45:00+00:00,0.0,20.75,0.0,34.0,424.5
10717,2025-03-04 15:45:00+00:00,0.0,20.75,0.0,33.2,424.5
10718,2025-03-04 15:45:00+00:00,0.0,23.0,0.0,34.0,424.5
10719,2025-03-04 15:45:00+00:00,0.0,23.0,0.0,33.2,424.5
10722,2025-03-04 15:45:00+00:00,0.0,23.37,0.0,34.0,424.5
10723,2025-03-04 15:45:00+00:00,0.0,23.37,0.0,33.2,424.5
10724,2025-03-04 15:45:00+00:00,0.0,21.5,0.0,34.0,424.5
10725,2025-03-04 15:45:00+00:00,0.0,21.5,0.0,33.2,424.5
10726,2025-03-04 15:50:00+00:00,0.0,22.81,0.0,34.0,392.0
10727,2025-03-04 15:50:00+00:00,0.0,22.81,0.0,33.0,392.0
10728,2025-03-04 15:50:00+00:00,0.0,20.25,0.0,34.0,392.0
10729,2025-03-04 15:50:00+00:00,0.0,20.25,0.0,33.0,392.0
10730,2025-03-04 15:50:00+00:00,0.0,23.0,0.0,34.0,392.0
10731,2025-03-04 15:50:00+00:00,0.0,23.0,0.0,33.0,392.0
10734,2025-03-04 15:50:00+00:00,0.0,23.37,0.0,34.0,392.0
10735,2025-03-04 15:50:00+00:00,0.0,23.37,0.0,33.0,392.0
10736,2025-03-04 15:50:00+00:00,0.0,21.5,0.0,34.0,392.0
10737,2025-03-04 15:50:00+00:00,0.0,21.5,0.0,33.0,392.0
10783,2025-03-04 16:40:00+00:00,0.0,22.68,0.0,33.7,385.5
10784,2025-03-04 16:40:00+00:00,0.0,22.68,0.0,33.0,385.5
10785,2025-03-04 16:40:00+00:00,0.0,19.75,0.0,33.7,385.5
10786,2025-03-04 16:40:00+00:00,0.0,19.75,0.0,33.0,385.5
10787,2025-03-04 16:40:00+00:00,0.0,23.0,0.0,33.7,385.5
10788,2025-03-04 16:40:00+00:00,0.0,23.0,0.0,33.0,385.5
10789,2025-03-04 16:40:00+00:00,0.0,22.9,0.0,33.7,385.5
10790,2025-03-04 16:40:00+00:00,0.0,22.9,0.0,33.0,385.5
10791,2025-03-04 16:40:00+00:00,0.0,23.06,0.0,33.7,385.5
10792,2025-03-04 16:40:00+00:00,0.0,23.06,0.0,33.0,385.5
10793,2025-03-04 16:40:00+00:00,0.0,20.81,0.0,33.7,385.5
10794,2025-03-04 16:40:00+00:00,0.0,20.81,0.0,33.0,385.5
10800,2025-03-04 16:50:00+00:00,0.0,22.680000000000003,0.0,33.7,379.0
10801,2025-03-04 16:50:00+00:00,0.0,22.680000000000003,0.0,32.8,379.0
10802,2025-03-04 16:50:00+00:00,0.0,19.465,0.0,33.7,379.0
10803,2025-03-04 16:50:00+00:00,0.0,19.465,0.0,32.8,379.0
10804,2025-03-04 16:50:00+00:00,0.0,23.0,0.0,33.7,379.0
10805,2025-03-04 16:50:00+00:00,0.0,23.0,0.0,32.8,379.0
10806,2025-03-04 16:50:00+00:00,0.0,22.9,0.0,33.7,379.0
10807,2025-03-04 16:50:00+00:00,0.0,22.9,0.0,32.8,379.0
10808,2025-03-04 16:50:00+00:00,0.0,23.06,0.0,33.7,379.0
10809,2025-03-04 16:50:00+00:00,0.0,23.06,0.0,32.8,379.0
10810,2025-03-04 16:50:00+00:00,0.0,20.81,0.0,33.7,379.0
10811,2025-03-04 16:50:00+00:00,0.0,20.81,0.0,32.8,379.0
10857,2025-03-04 17:40:00+00:00,0.0,22.680000000000003,0.0,33.3,360.0
10858,2025-03-04 17:40:00+00:00,0.0,22.680000000000003,0.0,32.8,360.0
10859,2025-03-04 17:40:00+00:00,0.0,19.18,0.0,33.3,360.0
10860,2025-03-04 17:40:00+00:00,0.0,19.18,0.0,32.8,360.0
10861,2025-03-04 17:40:00+00:00,0.0,22.9,0.0,33.3,360.0
10862,2025-03-04 17:40:00+00:00,0.0,22.9,0.0,32.8,360.0
10863,2025-03-04 17:40:00+00:00,0.0,22.8,0.0,33.3,360.0
10864,2025-03-04 17:40:00+00:00,0.0,22.8,0.0,32.8,360.0
10865,2025-03-04 17:40:00+00:00,0.0,22.87,0.0,33.3,360.0
10866,2025-03-04 17:40:00+00:00,0.0,22.87,0.0,32.8,360.0
10867,2025-03-04 17:40:00+00:00,0.0,20.25,0.0,33.3,360.0
10868,2025-03-04 17:40:00+00:00,0.0,20.25,0.0,32.8,360.0
10874,2025-03-04 17:50:00+00:00,0.0,22.680000000000003,0.0,33.3,341.0
10875,2025-03-04 17:50:00+00:00,0.0,22.680000000000003,0.0,32.5,341.0
10876,2025-03-04 17:50:00+00:00,0.0,18.965,0.0,33.3,341.0
10877,2025-03-04 17:50:00+00:00,0.0,18.965,0.0,32.5,341.0
10878,2025-03-04 17:50:00+00:00,0.0,23.0,0.0,33.3,341.0
10879,2025-03-04 17:50:00+00:00,0.0,23.0,0.0,32.5,341.0
10880,2025-03-04 17:50:00+00:00,0.0,22.8,0.0,33.3,341.0
10881,2025-03-04 17:50:00+00:00,0.0,22.8,0.0,32.5,341.0
10882,2025-03-04 17:50:00+00:00,0.0,22.87,0.0,33.3,341.0
10883,2025-03-04 17:50:00+00:00,0.0,22.87,0.0,32.5,341.0
10884,2025-03-04 17:50:00+00:00,0.0,20.25,0.0,33.3,341.0
10885,2025-03-04 17:50:00+00:00,0.0,20.25,0.0,32.5,341.0
10931,2025-03-04 18:40:00+00:00,0.0,22.62,0.0,32.8,328.5
10932,2025-03-04 18:40:00+00:00,0.0,22.62,0.0,32.5,328.5
10933,2025-03-04 18:40:00+00:00,0.0,18.75,0.0,32.8,328.5
10934,2025-03-04 18:40:00+00:00,0.0,18.75,0.0,32.5,328.5
10935,2025-03-04 18:40:00+00:00,0.0,22.9,0.0,32.8,328.5
10936,2025-03-04 18:40:00+00:00,0.0,22.9,0.0,32.5,328.5
10937,2025-03-04 18:40:00+00:00,0.0,22.8,0.0,32.8,328.5
10938,2025-03-04 18:40:00+00:00,0.0,22.8,0.0,32.5,328.5
10939,2025-03-04 18:40:00+00:00,0.0,22.75,0.0,32.8,328.5
10940,2025-03-04 18:40:00+00:00,0.0,22.75,0.0,32.5,328.5
10941,2025-03-04 18:40:00+00:00,0.0,19.81,0.0,32.8,328.5
10942,2025-03-04 18:40:00+00:00,0.0,19.81,0.0,32.5,328.5
10948,2025-03-04 18:50:00+00:00,0.0,22.62,0.0,32.8,316.0
10949,2025-03-04 18:50:00+00:00,0.0,22.62,0.0,32.0,316.0
10950,2025-03-04 18:50:00+00:00,0.0,18.59,0.0,32.8,316.0
10951,2025-03-04 18:50:00+00:00,0.0,18.59,0.0,32.0,316.0
10952,2025-03-04 18:50:00+00:00,0.0,22.9,0.0,32.8,316.0
10953,2025-03-04 18:50:00+00:00,0.0,22.9,0.0,32.0,316.0
10954,2025-03-04 18:50:00+00:00,0.0,22.8,0.0,32.8,316.0
10955,2025-03-04 18:50:00+00:00,0.0,22.8,0.0,32.0,316.0
10956,2025-03-04 18:50:00+00:00,0.0,22.75,0.0,32.8,316.0
10957,2025-03-04 18:50:00+00:00,0.0,22.75,0.0,32.0,316.0
10958,2025-03-04 18:50:00+00:00,0.0,19.81,0.0,32.8,316.0
10959,2025-03-04 18:50:00+00:00,0.0,19.81,0.0,32.0,316.0
11005,2025-03-04 19:40:00+00:00,0.0,22.56,0.0,32.4,330.0
11006,2025-03-04 19:40:00+00:00,0.0,22.56,0.0,32.0,330.0
11007,2025-03-04 19:40:00+00:00,0.0,18.43,0.0,32.4,330.0
11008,2025-03-04 19:40:00+00:00,0.0,18.43,0.0,32.0,330.0
11009,2025-03-04 19:40:00+00:00,0.0,22.9,0.0,32.4,330.0
11010,2025-03-04 19:40:00+00:00,0.0,22.9,0.0,32.0,330.0
11011,2025-03-04 19:40:00+00:00,0.0,22.7,0.0,32.4,330.0
11012,2025-03-04 19:40:00+00:00,0.0,22.7,0.0,32.0,330.0
11013,2025-03-04 19:40:00+00:00,0.0,22.62,0.0,32.4,330.0
11014,2025-03-04 19:40:00+00:00,0.0,22.62,0.0,32.0,330.0
11015,2025-03-04 19:40:00+00:00,0.0,19.5,0.0,32.4,330.0
11016,2025-03-04 19:40:00+00:00,0.0,19.5,0.0,32.0,330.0
11022,2025-03-04 19:50:00+00:00,0.0,22.56,0.0,32.3,344.0
11023,2025-03-04 19:50:00+00:00,0.0,22.56,0.0,31.7,344.0
11024,2025-03-04 19:50:00+00:00,0.0,18.305,0.0,32.3,344.0
11025,2025-03-04 19:50:00+00:00,0.0,18.305,0.0,31.7,344.0
11026,2025-03-04 19:50:00+00:00,0.0,22.899999999999995,0.0,32.3,344.0
11027,2025-03-04 19:50:00+00:00,0.0,22.899999999999995,0.0,31.7,344.0
11028,2025-03-04 19:50:00+00:00,0.0,22.7,0.0,32.3,344.0
11029,2025-03-04 19:50:00+00:00,0.0,22.7,0.0,31.7,344.0
11030,2025-03-04 19:50:00+00:00,0.0,22.62,0.0,32.3,344.0
11031,2025-03-04 19:50:00+00:00,0.0,22.62,0.0,31.7,344.0
11032,2025-03-04 19:50:00+00:00,0.0,19.5,0.0,32.3,344.0
11033,2025-03-04 19:50:00+00:00,0.0,19.5,0.0,31.7,344.0
11079,2025-03-04 20:40:00+00:00,0.0,22.56,0.0,32.1,361.0
11080,2025-03-04 20:40:00+00:00,0.0,22.56,0.0,31.7,361.0
11081,2025-03-04 20:40:00+00:00,0.0,18.18,0.0,32.1,361.0
11082,2025-03-04 20:40:00+00:00,0.0,18.18,0.0,31.7,361.0
11083,2025-03-04 20:40:00+00:00,0.0,22.8,0.0,32.1,361.0
11084,2025-03-04 20:40:00+00:00,0.0,22.8,0.0,31.7,361.0
11085,2025-03-04 20:40:00+00:00,0.0,22.7,0.0,32.1,361.0
11086,2025-03-04 20:40:00+00:00,0.0,22.7,0.0,31.7,361.0
11089,2025-03-04 20:40:00+00:00,0.0,19.18,0.0,32.1,361.0
11090,2025-03-04 20:40:00+00:00,0.0,19.18,0.0,31.7,361.0
11096,2025-03-04 20:50:00+00:00,0.0,22.56,0.0,32.0,378.0
11097,2025-03-04 20:50:00+00:00,0.0,22.56,0.0,31.3,378.0
11098,2025-03-04 20:50:00+00:00,0.0,18.055,0.0,32.0,378.0
11099,2025-03-04 20:50:00+00:00,0.0,18.055,0.0,31.3,378.0
11100,2025-03-04 20:50:00+00:00,0.0,22.8,0.0,32.0,378.0
11101,2025-03-04 20:50:00+00:00,0.0,22.8,0.0,31.3,378.0
11102,2025-03-04 20:50:00+00:00,0.0,22.7,0.0,32.0,378.0
11103,2025-03-04 20:50:00+00:00,0.0,22.7,0.0,31.3,378.0
11106,2025-03-04 20:50:00+00:00,0.0,19.18,0.0,32.0,378.0
11107,2025-03-04 20:50:00+00:00,0.0,19.18,0.0,31.3,378.0
11153,2025-03-04 21:40:00+00:00,0.0,22.5,0.0,31.5,364.5
11154,2025-03-04 21:40:00+00:00,0.0,22.5,0.0,31.3,364.5
11155,2025-03-04 21:40:00+00:00,0.0,17.93,0.0,31.5,364.5
11156,2025-03-04 21:40:00+00:00,0.0,17.93,0.0,31.3,364.5
11157,2025-03-04 21:40:00+00:00,0.0,22.8,0.0,31.5,364.5
11158,2025-03-04 21:40:00+00:00,0.0,22.8,0.0,31.3,364.5
11159,2025-03-04 21:40:00+00:00,0.0,22.7,0.0,31.5,364.5
11160,2025-03-04 21:40:00+00:00,0.0,22.7,0.0,31.3,364.5
11163,2025-03-04 21:40:00+00:00,0.0,18.93,0.0,31.5,364.5
11164,2025-03-04 21:40:00+00:00,0.0,18.93,0.0,31.3,364.5
11170,2025-03-04 21:50:00+00:00,0.0,22.5,0.0,31.4,351.0
11171,2025-03-04 21:50:00+00:00,0.0,22.5,0.0,30.7,351.0
11172,2025-03-04 21:50:00+00:00,0.0,17.84,0.0,31.4,351.0
11173,2025-03-04 21:50:00+00:00,0.0,17.84,0.0,30.7,351.0
11174,2025-03-04 21:50:00+00:00,0.0,22.8,0.0,31.4,351.0
11175,2025-03-04 21:50:00+00:00,0.0,22.8,0.0,30.7,351.0
11176,2025-03-04 21:50:00+00:00,0.0,22.7,0.0,31.4,351.0
11177,2025-03-04 21:50:00+00:00,0.0,22.7,0.0,30.7,351.0
11180,2025-03-04 21:50:00+00:00,0.0,18.93,0.0,31.4,351.0
11181,2025-03-04 21:50:00+00:00,0.0,18.93,0.0,30.7,351.0
11227,2025-03-04 22:40:00+00:00,0.0,22.5,0.0,30.9,360.0
11228,2025-03-04 22:40:00+00:00,0.0,22.5,0.0,30.7,360.0
11229,2025-03-04 22:40:00+00:00,0.0,17.75,0.0,30.9,360.0
11230,2025-03-04 22:40:00+00:00,0.0,17.75,0.0,30.7,360.0
11231,2025-03-04 22:40:00+00:00,0.0,22.8,0.0,30.9,360.0
11232,2025-03-04 22:40:00+00:00,0.0,22.8,0.0,30.7,360.0
11233,2025-03-04 22:40:00+00:00,0.0,22.7,0.0,30.9,360.0
11234,2025-03-04 22:40:00+00:00,0.0,22.7,0.0,30.7,360.0
11237,2025-03-04 22:40:00+00:00,0.0,18.81,0.0,30.9,360.0
11238,2025-03-04 22:40:00+00:00,0.0,18.81,0.0,30.7,360.0
11244,2025-03-04 22:50:00+00:00,0.0,22.5,0.0,30.8,369.0
11245,2025-03-04 22:50:00+00:00,0.0,22.5,0.0,30.2,369.0
11246,2025-03-04 22:50:00+00:00,0.0,17.685000000000002,0.0,30.8,369.0
11247,2025-03-04 22:50:00+00:00,0.0,17.685000000000002,0.0,30.2,369.0
11248,2025-03-04 22:50:00+00:00,0.0,22.8,0.0,30.8,369.0
11249,2025-03-04 22:50:00+00:00,0.0,22.8,0.0,30.2,369.0
11250,2025-03-04 22:50:00+00:00,0.0,22.7,0.0,30.8,369.0
11251,2025-03-04 22:50:00+00:00,0.0,22.7,0.0,30.2,369.0
11254,2025-03-04 22:50:00+00:00,0.0,18.81,0.0,30.8,369.0
11255,2025-03-04 22:50:00+00:00,0.0,18.81,0.0,30.2,369.0
11301,2025-03-04 23:40:00+00:00,0.0,22.5,0.0,30.5,349.5
11302,2025-03-04 23:40:00+00:00,0.0,22.5,0.0,30.2,349.5
11303,2025-03-04 23:40:00+00:00,0.0,17.62,0.0,30.5,349.5
11304,2025-03-04 23:40:00+00:00,0.0,17.62,0.0,30.2,349.5
11305,2025-03-04 23:40:00+00:00,0.0,22.8,0.0,30.5,349.5
11306,2025-03-04 23:40:00+00:00,0.0,22.8,0.0,30.2,349.5
11307,2025-03-04 23:40:00+00:00,0.0,22.6,0.0,30.5,349.5
11308,2025-03-04 23:40:00+00:00,0.0,22.6,0.0,30.2,349.5
11309,2025-03-04 23:40:00+00:00,0.0,22.43,0.0,30.5,349.5
11310,2025-03-04 23:40:00+00:00,0.0,22.43,0.0,30.2,349.5
11311,2025-03-04 23:40:00+00:00,0.0,18.56,0.0,30.5,349.5
11312,2025-03-04 23:40:00+00:00,0.0,18.56,0.0,30.2,349.5
11313,2025-03-04 23:45:00+00:00,0.0,22.5,0.0,30.5,330.0
11314,2025-03-04 23:45:00+00:00,0.0,22.5,0.0,29.9,330.0
11315,2025-03-04 23:45:00+00:00,0.0,17.62,0.0,30.5,330.0
11316,2025-03-04 23:45:00+00:00,0.0,17.62,0.0,29.9,330.0
11317,2025-03-04 23:45:00+00:00,0.0,22.8,0.0,30.5,330.0
11318,2025-03-04 23:45:00+00:00,0.0,22.8,0.0,29.9,330.0
11319,2025-03-04 23:45:00+00:00,0.0,22.6,0.0,30.5,330.0
11320,2025-03-04 23:45:00+00:00,0.0,22.6,0.0,29.9,330.0
11321,2025-03-04 23:45:00+00:00,0.0,22.43,0.0,30.5,330.0
11322,2025-03-04 23:45:00+00:00,0.0,22.43,0.0,29.9,330.0
11323,2025-03-04 23:45:00+00:00,0.0,18.56,0.0,30.5,330.0
11324,2025-03-04 23:45:00+00:00,0.0,18.56,0.0,29.9,330.0
11375,2025-03-05 00:40:00+00:00,0.0,22.430000000000003,0.0,30.4,350.0
